lsl_timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,gesture
5976.348612899999,1.4567116498947144,27.49949836730957,-24.12449836730957,19.263256072998047,-2.756427526473999,-11.511466026306152,63.181671142578125,-51.46508026123047,None
5976.352612899999,2.67134165763855,28.82862091064453,-34.56181716918945,42.91167449951172,-38.22269058227539,58.74776077270508,-28.4669132232666,36.1746711730957,None
5976.356612899999,3.8243486881256104,28.44540786743164,-40.4204216003418,55.8572998046875,-60.0426139831543,95.85648345947266,-90.75164794921875,96.98860931396484,None
5976.360612899999,4.916111469268799,26.24333953857422,-40.515594482421875,53.59282302856445,-57.08311080932617,79.68692016601562,-78.66133117675781,75.52293395996094,None
5976.364612899999,5.940756320953369,22.17664909362793,-34.89314270019531,37.662723541259766,-29.7511043548584,19.490739822387695,-0.8482975363731384,-15.648649215698242,None
5976.3704517,6.891147136688232,16.602397918701172,-23.89414405822754,13.896388053894043,8.863838195800781,-48.44313049316406,82.29579162597656,-100.21729278564453,None
5976.3744517,7.712524890899658,10.39144229888916,-8.236807823181152,-11.597301483154297,43.99686050415039,-84.8201675415039,103.33914184570312,-99.22166442871094,None
5976.3784516999995,8.38172435760498,4.181697368621826,9.401349067687988,-33.97406768798828,65.40095520019531,-76.18962097167969,43.88391876220703,-5.374739646911621,None
5976.382451699999,8.985950469970703,-2.1351821422576904,24.776655197143555,-48.91899108886719,64.24339294433594,-33.98398971557617,-47.870052337646484,101.18123626708984,None
5976.386451699999,9.544424057006836,-8.948678016662598,35.48558044433594,-52.6606559753418,35.50407028198242,23.492969512939453,-98.35154724121094,120.66659545898438,None
5976.390451699999,9.930818557739258,-16.004941940307617,41.75756072998047,-43.56816864013672,-11.772503852844238,72.89234161376953,-66.96602630615234,29.0319766998291,None
5976.394451699999,10.09561824798584,-22.105886459350586,43.463375091552734,-22.78070831298828,-55.36934280395508,85.51950073242188,29.952980041503906,-86.67222595214844,None
5976.398451699999,10.077247619628906,-26.129228591918945,39.18697738647461,5.336373805999756,-74.98927307128906,47.77613830566406,128.29623413085938,-107.0560531616211,None
5976.402451699999,9.879911422729492,-28.014848709106445,28.563852310180664,32.70781707763672,-64.45465087890625,-19.763132095336914,148.36782836914062,-7.065454483032227,None
5976.406451699999,9.528145790100098,-28.26580047607422,13.52209758758545,51.204166412353516,-32.092628479003906,-75.27532958984375,58.40194320678711,115.91107940673828,None
5976.4004035,9.024084091186523,-27.07940673828125,-2.998195171356201,56.4937858581543,7.848921298980713,-88.09332275390625,-84.72256469726562,141.30819702148438,None
5976.4044035,8.340130805969238,-24.33634376525879,-18.388545989990234,47.80234909057617,42.89927291870117,-54.48845291137695,-181.8782958984375,39.898284912109375,None
5976.4084035,7.53264045715332,-19.87273406982422,-30.75206756591797,27.662248611450195,63.69718933105469,7.399252891540527,-172.09121704101562,-98.88259887695312,None
5976.4124034999995,6.637963771820068,-13.822355270385742,-38.96028137207031,1.0391261577606201,63.427825927734375,65.63235473632812,-69.46381378173828,-146.5994873046875,None
5976.416403499999,5.608371257781982,-7.090511322021484,-42.08442306518555,-25.884662628173828,39.376190185546875,86.29039764404297,51.10628890991211,-55.67316436767578,None
5976.420403499999,4.4885687828063965,-0.823612630367279,-39.41150665283203,-45.70392990112305,-2.5348896980285645,55.109561920166016,106.25210571289062,95.44268035888672,None
5976.424403499999,3.4331865310668945,4.979191303253174,-31.43628692626953,-53.70286178588867,-46.186309814453125,-7.690311908721924,65.09132385253906,175.0422821044922,None
5976.428403499999,2.477443218231201,11.348184585571289,-19.010379791259766,-50.530155181884766,-72.28215026855469,-60.907798767089844,-29.087539672851562,107.21469116210938,None
5976.432403499999,1.4326883554458618,18.403053283691406,-3.032609224319458,-36.66934585571289,-68.81678009033203,-74.45287322998047,-97.62444305419922,-60.30704879760742,None
5976.436403499999,0.130930095911026,24.53446388244629,13.417716026306152,-11.64533805847168,-37.50389099121094,-47.75182342529297,-91.5518569946289,-175.80279541015625,None
5976.4398687,-1.3089960813522339,28.08098793029785,26.3676700592041,18.548200607299805,8.583746910095215,-1.0716149806976318,-22.316478729248047,-129.0882568359375,None
5976.4438687,-2.6250407695770264,28.976715087890625,34.54500198364258,42.53234100341797,51.29062271118164,43.76060485839844,59.36528396606445,17.904346466064453,None
5976.4478687,-3.729243755340576,28.139375686645508,38.810855865478516,53.23375701904297,71.6268081665039,71.67060089111328,101.85096740722656,105.02522277832031,None
5976.4518687,-4.731947422027588,25.954803466796875,39.47948455810547,51.07097244262695,60.119991302490234,70.03413391113281,80.2141342163086,54.60009765625,None
5976.4558687,-5.753518104553223,22.199010848999023,35.18928146362305,38.5458984375,26.729833602905273,30.501068115234375,7.989959716796875,-62.93783950805664,None
5976.4598687,-6.797279357910156,16.970827102661133,24.158977508544922,17.264150619506836,-9.282503128051758,-35.267581939697266,-69.2800064086914,-119.71891784667969,None
5976.4638687,-7.737124919891357,10.685537338256836,7.554724216461182,-8.9844970703125,-37.058937072753906,-89.16385650634766,-96.96366119384766,-63.66288757324219,None
5976.4678687,-8.436165809631348,3.777120351791382,-9.787420272827148,-33.87865447998047,-55.15847396850586,-90.50170135498047,-47.690948486328125,39.27415084838867,None
5976.4718686999995,-8.90511417388916,-3.0787265300750732,-23.53553581237793,-51.82841110229492,-60.30195617675781,-32.97065734863281,48.314064025878906,87.72052764892578,None
5976.475868699999,-9.291899681091309,-9.568032264709473,-33.38682174682617,-57.665645599365234,-43.0044059753418,43.77133560180664,118.92593383789062,52.693729400634766,None
5976.4860521,-9.712678909301758,-16.119495391845703,-40.87205123901367,-46.38607406616211,-0.2173425406217575,85.34992218017578,110.28463745117188,-9.120525360107422,None
5976.4900521,-10.124032020568848,-22.53717613220215,-44.43203353881836,-19.597532272338867,49.27608871459961,70.4996337890625,32.25439453125,-41.9219970703125,None
5976.4940521,-10.296457290649414,-27.07284927368164,-39.73487854003906,10.399725914001465,74.72537994384766,24.377918243408203,-54.17481231689453,-49.26237487792969,None
5976.4980521,-9.987482070922852,-28.208709716796875,-25.730764389038086,31.227407455444336,62.59047317504883,-17.72873306274414,-89.37181091308594,-45.164852142333984,None
5976.5020521,-9.306201934814453,-27.186269760131836,-7.9741129875183105,43.3165397644043,27.0706729888916,-44.957340240478516,-54.66458511352539,-4.971688270568848,None
5976.5060521,-8.664444923400879,-26.583377838134766,6.193228244781494,52.70729446411133,-9.64735221862793,-60.16810989379883,23.88723373413086,75.79788970947266,None
5976.5100520999995,-8.197957038879395,-25.839309692382812,15.783854484558105,54.17792510986328,-39.535926818847656,-53.61087417602539,89.66431427001953,113.79727172851562,None
5976.514052099999,-7.4778547286987305,-19.80180549621582,28.730510711669922,28.78611946105957,-76.66358947753906,8.029905319213867,92.16060638427734,-61.24428939819336,None
5976.518052099999,-6.920955181121826,-14.285503387451172,37.06352615356445,2.3131704330444336,-77.16249084472656,56.470458984375,8.772632598876953,-98.86398315429688,None
5976.522052099999,-6.160081386566162,-7.338490962982178,41.45963668823242,-24.705778121948242,-46.0775260925293,81.17699432373047,-85.64300537109375,-34.191158294677734,None
5976.5272392,-5.069215774536133,0.6288198232650757,39.327083587646484,-45.73451614379883,6.763814449310303,59.719844818115234,-111.54423522949219,73.62151336669922,None
5976.5312392,-3.7726926803588867,8.13568115234375,30.486223220825195,-56.27024841308594,57.307159423828125,-1.7449601888656616,-45.26137161254883,122.86446380615234,None
5976.5352391999995,-2.4775896072387695,14.165277481079102,17.870065689086914,-53.71107482910156,80.85799407958984,-65.2585220336914,64.41354370117188,67.18290710449219,None
5976.539239199999,-1.229227066040039,19.033777236938477,4.480996608734131,-36.685218811035156,69.43787384033203,-91.7213134765625,130.03079223632812,-40.361148834228516,None
5976.543239199999,0.0369456484913826,23.369964599609375,-9.243316650390625,-8.931962966918945,35.2161750793457,-69.35624694824219,94.24884033203125,-100.91864776611328,None
5976.547239199999,1.3159267902374268,27.018308639526367,-23.47197723388672,20.127912521362305,-4.032313823699951,-14.352778434753418,-15.42689037322998,-63.9041862487793,None
5976.551239199999,2.5385942459106445,28.980361938476562,-35.97425079345703,41.884883880615234,-37.66283416748047,43.006343841552734,-118.96174621582031,35.72900390625,None
5976.555239199999,3.676452159881592,28.367897033691406,-43.158565521240234,52.213558197021484,-59.259368896484375,74.42312622070312,-156.0209503173828,118.38919830322266,None
5976.559239199999,4.743505954742432,25.36127471923828,-42.865726470947266,49.612762451171875,-60.69957733154297,66.91106414794922,-110.40270233154297,113.09903717041016,None
5976.563239199999,5.754598140716553,21.01372718811035,-35.16291809082031,34.97930908203125,-36.71669006347656,25.215890884399414,-9.835297584533691,5.117451190948486,None
5976.5622407,6.738218307495117,16.088457107543945,-21.85813331604004,12.807048797607422,6.147552967071533,-31.238670349121094,79.89448547363281,-120.698974609375,None
5976.5662407,7.745054721832275,10.557555198669434,-5.92238187789917,-11.326051712036133,49.86781692504883,-72.7041244506836,98.9249267578125,-141.4399871826172,None
5976.5702407,8.725112915039062,4.305894374847412,9.749588012695312,-33.38666915893555,74.7264404296875,-73.42322540283203,42.892242431640625,-41.589534759521484,None
5976.5742407,9.454683303833008,-2.541717767715454,23.431093215942383,-49.1131477355957,68.66046905517578,-30.333377838134766,-41.0644645690918,67.44746398925781,None
5976.5782407,9.81573486328125,-9.600460052490234,34.082271575927734,-53.280967712402344,33.196468353271484,31.96514129638672,-92.64057922363281,81.00774383544922,None
5976.5822407,9.944890022277832,-15.968059539794922,40.488311767578125,-43.16844177246094,-15.524508476257324,76.2718505859375,-73.4130630493164,1.5065827369689941,None
5976.5862406999995,9.930290222167969,-20.940643310546875,41.527618408203125,-20.800294876098633,-56.07898712158203,78.08355712890625,6.037153244018555,-84.40834045410156,None
5976.590240699999,9.783147811889648,-24.713199615478516,37.03546142578125,7.636098861694336,-74.66204071044922,39.51454544067383,87.85199737548828,-90.70181274414062,None
5976.594240699999,9.617632865905762,-27.480243682861328,27.51102066040039,33.86861038208008,-67.61994171142578,-18.002286911010742,112.0488510131836,-5.516858100891113,None
5976.598240699999,9.455846786499023,-28.65427589416504,13.525042533874512,50.84573745727539,-37.87683868408203,-67.83538055419922,64.88646697998047,94.12283325195312,None
5976.5960095,9.148197174072266,-27.56858253479004,-2.9307544231414795,54.852577209472656,4.483703136444092,-86.79247283935547,-17.192218780517578,112.49876403808594,None
5976.6000095,8.569924354553223,-24.30060386657715,-18.48904037475586,46.34049987792969,43.722225189208984,-61.128414154052734,-79.63052368164062,31.75626564025879,None
5976.6040095,7.6671600341796875,-19.587646484375,-31.15798568725586,28.576658248901367,66.40282440185547,1.8728612661361694,-81.71111297607422,-71.6552505493164,None
5976.6080095,6.504616737365723,-14.04773235321045,-40.41006851196289,4.4315104484558105,65.42155456542969,66.22213745117188,-20.09099578857422,-104.73919677734375,None
5976.6120095,5.322273254394531,-7.638644695281982,-44.84282302856445,-22.545888900756836,38.89521789550781,88.76644134521484,62.343082427978516,-41.555816650390625,None
5976.6160095,4.299238681793213,-0.39592620730400085,-42.47201919555664,-45.338096618652344,-6.578935623168945,57.65522766113281,104.65774536132812,61.903594970703125,None
5976.6200094999995,3.360538959503174,6.8423380851745605,-33.03982925415039,-56.2923583984375,-52.91675567626953,-0.6651850342750549,76.16807556152344,117.06725311279297,None
5976.624009499999,2.372570514678955,13.253146171569824,-18.607816696166992,-52.175537109375,-78.12067413330078,-51.19485855102539,-0.7622337341308594,73.58485412597656,None
5976.628009499999,1.3062485456466675,18.788179397583008,-2.405902624130249,-34.901695251464844,-70.44728088378906,-72.40775299072266,-68.0194091796875,-33.41794967651367,None
5976.632009499999,0.15181958675384521,23.408544540405273,12.925887107849121,-9.23412036895752,-35.698184967041016,-55.44978713989258,-77.14328002929688,-107.28030395507812,None
5976.6418704,-1.0987850427627563,26.482929229736328,26.499387741088867,18.043106079101562,9.000407218933105,-4.749790668487549,-25.920045852661133,-77.83853149414062,None
5976.6458704,-2.3743796348571777,27.635528564453125,37.36753845214844,39.896121978759766,46.54242706298828,55.49666213989258,47.26735305786133,28.285375595092773,None
5976.6498704,-3.568737506866455,27.18402862548828,42.9708251953125,52.44390869140625,66.11711120605469,89.21041107177734,91.9791030883789,107.69511413574219,None
5976.6538703999995,-4.657946586608887,25.259416580200195,41.6895866394043,53.87862777709961,63.483253479003906,73.9127197265625,72.64214324951172,81.18109893798828,None
5976.657870399999,-5.681185245513916,21.58554458618164,34.42349624633789,42.01819610595703,39.118927001953125,19.44124412536621,-6.42926549911499,-24.83704948425293,None
5976.661870399999,-6.637811660766602,16.29144859313965,22.825523376464844,17.023984909057617,-0.1582072228193283,-41.557857513427734,-92.79630279541016,-107.72843933105469,None
5976.665870399999,-7.520411014556885,10.108880043029785,8.354884147644043,-15.09635066986084,-39.1561164855957,-79.10072326660156,-115.4543228149414,-91.5837631225586,None
5976.669870399999,-8.363341331481934,3.8631842136383057,-7.478511810302734,-43.86320495605469,-61.03843688964844,-78.7385025024414,-45.424983978271484,9.943258285522461,None
5976.673870399999,-9.128419876098633,-2.137514591217041,-22.51729393005371,-60.08670425415039,-57.0327033996582,-40.65589141845703,64.1639175415039,115.71422576904297,None
5976.677870399999,-9.689902305603027,-8.349453926086426,-33.62424087524414,-60.292694091796875,-29.74904441833496,20.724817276000977,121.3662338256836,137.32421875,None
5976.6817643,-9.996277809143066,-15.162079811096191,-38.607601165771484,-45.64198684692383,9.304891586303711,77.29376983642578,84.89641571044922,44.69487762451172,None
5976.6857643,-10.096519470214844,-21.795291900634766,-38.234519958496094,-20.095359802246094,46.18732452392578,94.09065246582031,-12.342314720153809,-88.38488006591797,None
5976.6897643,-10.006624221801758,-26.507705688476562,-34.6975212097168,9.641061782836914,68.98371887207031,49.68674850463867,-104.22946166992188,-140.65638732910156,None
5976.6937643,-9.670108795166016,-28.18430519104004,-28.31233787536621,36.024105072021484,67.89563751220703,-36.219879150390625,-126.179443359375,-73.00301361083984,None
5976.6977643,-9.152710914611816,-27.620439529418945,-16.986413955688477,53.01197052001953,39.10788345336914,-104.74369812011719,-57.990516662597656,36.73472213745117,None
5976.7017643,-8.70398998260498,-26.509429931640625,0.2632827162742615,57.056678771972656,-8.899333953857422,-105.75463104248047,40.244686126708984,83.86144256591797,None
5976.7057643,-8.338091850280762,-24.856740951538086,19.371740341186523,48.21176528930664,-55.99870681762695,-44.6737174987793,86.61164093017578,26.653675079345703,None
5976.7097643,-7.683859348297119,-20.718429565429688,32.72714614868164,28.881710052490234,-78.70719909667969,25.5266056060791,73.39253997802734,-89.57972717285156,None
5976.7137643,-6.5922017097473145,-13.34290885925293,36.80418395996094,2.199803113937378,-64.83353424072266,59.36100387573242,39.0770263671875,-159.67578125,None
5976.7177642999995,-5.448997497558594,-5.040007591247559,36.240360260009766,-25.699386596679688,-26.134294509887695,59.53003692626953,-19.988548278808594,-98.91658782958984,None
5976.7238037,-4.606435298919678,1.2771304845809937,36.47475051879883,-46.861900329589844,11.365777015686035,51.383426666259766,-108.05156707763672,59.6636848449707,None
5976.7278037,-3.865313768386841,5.754251003265381,34.51312255859375,-57.13215255737305,35.09748840332031,30.042810440063477,-147.49456787109375,168.81893920898438,None
5976.7318037,-2.6746530532836914,12.903273582458496,17.634063720703125,-56.63626480102539,64.00756072998047,-58.12742233276367,-18.10930633544922,84.98126220703125,None
5976.735803699999,-1.4655009508132935,18.36686134338379,3.3358187675476074,-37.726524353027344,61.32429504394531,-89.54450988769531,73.77197265625,-33.96450424194336,None
5976.739803699999,-0.19955706596374512,23.280153274536133,-10.779661178588867,-7.216084003448486,37.956539154052734,-70.6067123413086,98.78643798828125,-101.93649291992188,None
5976.743803699999,1.0622835159301758,26.303668975830078,-23.879045486450195,24.61882972717285,-0.9658229351043701,-8.322016716003418,46.08229446411133,-58.266605377197266,None
5976.747803699999,2.32257342338562,27.276283264160156,-34.71860122680664,48.08650588989258,-42.78326416015625,63.998836517333984,-39.94773483276367,54.817474365234375,None
5976.751803699999,3.5688230991363525,27.117443084716797,-41.05757522583008,59.23754119873047,-69.10604095458984,104.23048400878906,-96.25016784667969,134.25921630859375,None
5976.755803699999,4.726317882537842,25.980127334594727,-40.987335205078125,58.7687873840332,-66.81279754638672,88.1690673828125,-83.93746185302734,103.58544921875,None
5976.759803699999,5.725197792053223,22.982831954956055,-34.743263244628906,46.67757034301758,-36.69853210449219,26.62296485900879,-10.036150932312012,-12.760767936706543,None
5976.7608652,6.641428470611572,17.667020797729492,-23.777610778808594,22.481853485107422,7.074283599853516,-42.469913482666016,72.9054946899414,-105.53868103027344,None
5976.7648652,7.610802173614502,10.661267280578613,-9.155837059020996,-9.464813232421875,47.18331527709961,-82.00755310058594,102.25316619873047,-90.08312225341797,None
5976.7688652,8.53218936920166,3.1177799701690674,7.222656726837158,-39.09737777709961,71.0643539428711,-76.54231262207031,57.160888671875,10.637892723083496,None
5976.7728652,9.13074016571045,-4.029277801513672,22.290531158447266,-56.13766098022461,70.11929321289062,-32.38045120239258,-24.97101593017578,98.4179916381836,None
5976.7768651999995,9.376411437988281,-10.525318145751953,33.749725341796875,-56.57994079589844,41.09225845336914,28.545068740844727,-78.27454376220703,94.78620147705078,None
5976.780865199999,9.50541877746582,-16.47673988342285,40.18850326538086,-43.854305267333984,-7.794219970703125,74.97881317138672,-61.62019729614258,5.887636661529541,None
5976.784865199999,9.652395248413086,-21.71376609802246,40.24993896484375,-22.993112564086914,-57.2127685546875,80.82725524902344,7.366850852966309,-84.2458267211914,None
5976.788865199999,9.74923324584961,-25.688636779785156,34.22784423828125,2.7169954776763916,-86.13998413085938,41.981990814208984,73.43418884277344,-91.16851806640625,None
5976.792865199999,9.700128555297852,-27.945592880249023,24.942480087280273,28.020877838134766,-81.4518814086914,-19.97818374633789,93.24222564697266,-9.29134750366211,None
5976.796865199999,9.534668922424316,-28.388378143310547,14.329816818237305,45.56553649902344,-44.36623764038086,-70.8514175415039,59.32404327392578,86.83206939697266,None
5976.8129009,9.319754600524902,-26.92138671875,1.425997018814087,51.05347442626953,8.365059852600098,-83.76017761230469,-7.142154693603516,107.21356964111328,None
5976.8169009,8.931655883789062,-23.604909896850586,-14.065984725952148,44.059654235839844,53.6122932434082,-52.97694778442383,-67.78216552734375,25.55071258544922,None
5976.8209009,8.201751708984375,-19.02324676513672,-29.054683685302734,25.46076774597168,75.38939666748047,4.412170886993408,-81.10794830322266,-84.54109954833984,None
5976.8249009,7.1625189781188965,-13.652268409729004,-39.2479362487793,-1.5528299808502197,70.2430419921875,57.10206604003906,-29.884790420532227,-115.78575897216797,None
5976.8289009,5.949280738830566,-7.391900539398193,-42.33248519897461,-29.201904296875,42.4949836730957,75.75962829589844,54.87457275390625,-40.204566955566406,None
5976.8329009,4.757076263427734,-0.06843952089548111,-38.45024108886719,-48.53953552246094,0.5612736940383911,51.30164337158203,106.6392822265625,65.96652221679688,None
5976.8369009,3.759735345840454,7.828315734863281,-28.988740921020508,-55.48008728027344,-40.93516540527344,-0.4848206639289856,77.64765167236328,104.71602630615234,None
5976.8409009,2.7886056900024414,15.018452644348145,-16.347543716430664,-50.30567169189453,-65.178466796875,-52.0974235534668,-13.51435661315918,47.3545036315918,None
5976.8449009,1.451301097869873,20.310876846313477,-3.104947328567505,-33.83482360839844,-63.32367706298828,-77.62376403808594,-94.64447021484375,-50.95232391357422,None
5976.8489008999995,-0.25928744673728943,23.593257904052734,10.041354179382324,-8.548810958862305,-37.24789810180664,-62.484275817871094,-103.83084869384766,-106.8125,None
5976.8701283,-1.819114089012146,25.847110748291016,23.437410354614258,19.312837600708008,4.429998874664307,-13.232001304626465,-35.100914001464844,-72.3647232055664,None
5976.8741283,-2.8043811321258545,27.809101104736328,35.501258850097656,42.184783935546875,48.07898712158203,43.66746139526367,71.73291015625,25.404766082763672,None
5976.8781283,-3.4825286865234375,28.536684036254883,42.34318923950195,54.900047302246094,74.65757751464844,77.19588470458984,152.30096435546875,95.87875366210938,None
5976.8821283,-4.960455417633057,24.870697021484375,41.740535736083984,54.62896728515625,59.738624572753906,74.44975280761719,142.87249755859375,47.54322814941406,None
5976.8861283,-6.072373390197754,21.091602325439453,32.856014251708984,40.14424133300781,30.873546600341797,30.055320739746094,15.739748001098633,-35.787025451660156,None
5976.8901283,-7.046416759490967,16.67855453491211,19.574058532714844,15.475478172302246,-4.3920578956604,-34.291690826416016,-134.03164672851562,-84.71524047851562,None
5976.8941282999995,-7.806872367858887,11.052489280700684,6.068323612213135,-12.514369010925293,-41.63123321533203,-78.12953186035156,-191.84117126464844,-59.538814544677734,None
5976.898128299999,-8.407462120056152,4.506463050842285,-6.021256446838379,-36.754981994628906,-72.5355224609375,-74.0592041015625,-120.0715560913086,13.14096450805664,None
5976.902128299999,-8.924675941467285,-2.2472705841064453,-17.80512237548828,-50.746742248535156,-75.9581527709961,-28.797021865844727,9.534537315368652,77.09384155273438,None
5976.906128299999,-9.373244285583496,-9.333377838134766,-30.692493438720703,-50.54064178466797,-38.194095611572266,26.775585174560547,84.6948471069336,87.48188018798828,None
5976.90401,-9.716297149658203,-16.805418014526367,-41.78883361816406,-38.23698806762695,21.189617156982422,65.09184265136719,53.626373291015625,28.037235260009766,None
5976.90801,-9.908196449279785,-23.230411529541016,-44.185001373291016,-19.359901428222656,62.42778396606445,75.54139709472656,-32.95515441894531,-71.25640106201172,None
5976.91201,-9.927995681762695,-26.854736328125,-35.459285736083984,3.1199188232421875,66.37035369873047,53.78106689453125,-85.57378387451172,-128.99769592285156,None
5976.91601,-9.723773002624512,-27.85455322265625,-22.620223999023438,27.15623664855957,48.751731872558594,-2.344269275665283,-74.49922943115234,-70.3232650756836,None
5976.92001,-9.290568351745605,-27.71710777282715,-13.641448974609375,46.431636810302734,30.70903205871582,-73.2895736694336,-33.90734100341797,75.63301086425781,None
5976.92401,-8.822976112365723,-26.73317527770996,-5.823941707611084,53.95247268676758,9.252786636352539,-109.95287322998047,14.264638900756836,166.21998596191406,None
5976.92801,-8.570412635803223,-24.55245018005371,15.741615295410156,48.66668701171875,-52.36716079711914,-51.98642349243164,111.01573181152344,34.4705696105957,None
5976.9320099999995,-7.6894850730896,-20.437999725341797,30.923688888549805,33.19750213623047,-77.19135284423828,22.67772102355957,100.7003402709961,-73.41382598876953,None
5976.936009999999,-6.633823394775391,-14.032310485839844,40.5255126953125,6.755904674530029,-69.62258911132812,76.33731079101562,29.36705207824707,-102.95404052734375,None
5976.940009999999,-5.700448989868164,-6.329334259033203,42.87959671020508,-24.095623016357422,-37.353641510009766,83.97398376464844,-50.75438690185547,-37.97697830200195,None
5976.9363717999995,-4.885178565979004,1.0613226890563965,38.7127685546875,-48.17766571044922,4.488211631774902,51.9809455871582,-85.38554382324219,53.80192184448242,None
5976.940371799999,-3.9853644371032715,7.272668838500977,29.633508682250977,-57.254844665527344,41.817291259765625,1.4959614276885986,-48.67504119873047,89.79248046875,None
5976.944371799999,-2.8331611156463623,12.639872550964355,17.271041870117188,-50.45668411254883,63.64073181152344,-46.59208297729492,36.166053771972656,40.909027099609375,None
5976.948371799999,-1.4301551580429077,17.896745681762695,3.120372772216797,-32.259605407714844,64.16117858886719,-74.47228240966797,107.3900146484375,-44.64096450805664,None
5976.952371799999,0.04489236697554588,22.954986572265625,-11.390396118164062,-8.16302490234375,42.712398529052734,-67.01420593261719,109.72027587890625,-82.6065902709961,None
5976.956371799999,1.3951892852783203,26.575050354003906,-24.72637939453125,18.154130935668945,1.9177063703536987,-19.293720245361328,40.78330993652344,-38.239994049072266,None
5976.960371799999,2.5836234092712402,27.755590438842773,-35.17184066772461,42.290077209472656,-46.15883255004883,49.57918167114258,-46.092308044433594,40.99937438964844,None
5976.964371799999,3.6781809329986572,27.028902053833008,-41.1634407043457,56.20507049560547,-76.27411651611328,93.90568542480469,-90.07699584960938,86.00609588623047,None
